id,number,title,mergeCommit,changedFiles,changedPackages
MDExOlB1bGxSZXF1ZXN0MzUwOTcwMQ==,65,Fixed gitignore definition of build output directories,fb8430dfdf604a638699f96d8865adda4aa84db3,1,
MDExOlB1bGxSZXF1ZXN0MzUxNzY2Nw==,66,Making provided scope transtive,464f906d090e891d98805cb295ff0c85f83541f2,1,
MDExOlB1bGxSZXF1ZXN0MzUyNDA2Mg==,67,Unit tests,b8373e7b7e5201be6c18e7af9e3f475b39eeeb00,1,
MDExOlB1bGxSZXF1ZXN0MzU1NzgwNg==,71,Execution hooks,e7219677502cef9565123404cf90ace3b91e75d6,11,
MDExOlB1bGxSZXF1ZXN0MzU2MzAzOQ==,73,Make servlet-api a provided dependency,0e86dffb36a3a9c0ec6c0a65a94d5ed5ac650be9,1,
MDExOlB1bGxSZXF1ZXN0MzU3NzAzNg==,76,New Properties (fallbacks and rolling percentile),e41a78d157f096de7b60f42725fc0ea6bcb88d20,4,
MDExOlB1bGxSZXF1ZXN0MzU3ODA0NA==,77,Fix proxy stream flush bug,ab0b4bd756787308d4d8ff4daf30a4fc17e558e0,1,
MDExOlB1bGxSZXF1ZXN0MzU5MDI0NQ==,79,Include more info when collapsed requests remain in queue,9617eb4d99cb774d802f409197511e514e5a6ab4,1,
MDExOlB1bGxSZXF1ZXN0MzU5MDU4Nw==,81,IllegalStateException: Future Not Started,d8777adba06a8c1378eafb71dcc594515c58ed48,1,
MDExOlB1bGxSZXF1ZXN0MzU5NzE1OA==,83,ThreadPool stream should include reportingHosts,97af63834922b74268f752fba2f1382f71fcb2ca,1,
MDExOlB1bGxSZXF1ZXN0MzU5NzkwOQ==,84,Junit and eclipse,c3020a5379b78595d423385f73584c9823862b44,8,
MDExOlB1bGxSZXF1ZXN0MzYxMzAzNw==,86,hystrix.stream holds connection open if no metrics,1a96c0990d0dbfeac43b18fbaa9371a1bced2b80,1,
MDExOlB1bGxSZXF1ZXN0MzgyOTU0Mg==,91,handle null circuit breaker,5cc76bb50d9db774d0e1fcd753da8be5b07f0750,1,
MDExOlB1bGxSZXF1ZXN0Mzg4OTc0Nw==,93,issue #60 Dashboard: Hover for full name (when shortened with ellipsis),a7207fe7309d76784d17cc351ed453173a47b253,2,
MDExOlB1bGxSZXF1ZXN0Mzk0NzU4MQ==,94,Force character encoding for event stream to utf-8,ed1ea59e2eb7de448da305435dbf65f052ca1350,1,
MDExOlB1bGxSZXF1ZXN0Mzk1MTcwMA==,95,RequestLog: Reduce Chance of Memory Leak,e3a072bbbf8a96d09eeb7af78d16c0c3d474e9b0,1,
MDExOlB1bGxSZXF1ZXN0NDAwMTUyNA==,97,Remove 'final' modifiers to allow mocking,027222dc6c0ace4c55198a04340c2bcc4b9088cf,2,
MDExOlB1bGxSZXF1ZXN0NDA1MTMzNA==,99,Experimental Clojure bindings for Hystrix,87d416700560c96a99e7f9145908a8e451ff53cb,7,
MDExOlB1bGxSZXF1ZXN0NDA3MzI0NA==,103,Hystrix clj cleanup,8dd1b2200ba3b7f4e982ccfe0b7b924798e9815b,4,
MDExOlB1bGxSZXF1ZXN0NDEzNjY1NA==,104,improve clarity of javadoc for HystrixCommand.queue(),872e9fc2435e4dff23304cf481a9c260db9e4ae8,1,
MDExOlB1bGxSZXF1ZXN0NDE1ODY2Ng==,105,IntelliJ IDEA and Eclipse build config,3bab6455ce5ea184be1a28c7282c52fac35fd3d9,4,
MDExOlB1bGxSZXF1ZXN0NDE1ODk2OQ==,106,HystrixThreadPool shutdown methods,98c5226046f6326bb441abf42a6e1275f31a5e72,6,
MDExOlB1bGxSZXF1ZXN0NDE1OTgzMw==,107,Fix wiki links in README.md,4e6d42ce53c74612af86eacfa17091741afd2ef3,1,
MDExOlB1bGxSZXF1ZXN0NDE3MDk2Nw==,108,stop using HystrixCollapser/reset-collapser,d98d099b71fe3043b286de7ff0aad01079ae7d6f,1,
MDExOlB1bGxSZXF1ZXN0NDI0NzQ1Nw==,110,Cleanup and :init-fn escape hatch,abbad64c25d3f612276035131e6ef571dfd51eec,2,
MDExOlB1bGxSZXF1ZXN0NDI2NjM5Ng==,111,Hystrix.reset() now shuts down the HystrixTimer,c84721326ddde96c490e5981a8579366de6d1f54,1,
MDExOlB1bGxSZXF1ZXN0NDI4Njc0Mg==,112,More work on HystrixCollapser response not received bug,0933d90101dfba6eef103a8c3018c8b53d2f06ee,1,
MDExOlB1bGxSZXF1ZXN0NDM0MzA0Mg==,114,HystrixCollapser Refactor for Performance and Concurrency Bug Fixes,f61f1914a5a019ac5e7334f17f112162ab93b822,2,
MDExOlB1bGxSZXF1ZXN0NDM4MTA0Nw==,119,github.com/Netflix/Hystrix/issues/118,ae1e28dbc3b5714da2896709014d3ba2db8adf1b,1,
MDExOlB1bGxSZXF1ZXN0NDM4NDY2NA==,120,Fix for IllegalStateException on Thread Rejection with Response Caching,96bab822e402340281847ae14aa5512b03b1bc1a,1,
MDExOlB1bGxSZXF1ZXN0NDQwMjc5MQ==,121,Concurrent execution counter,b0145266179d41a9059452ec9dbad83de2c55c7a,2,
MDExOlB1bGxSZXF1ZXN0NDQ3ODIzNQ==,126,Fix NPE if Hystrix.reset() called when it's already shutdown,cf31f5fa9981306314dcfe43f7fae202d8c0f825,1,
MDExOlB1bGxSZXF1ZXN0NDU5NjU1MA==,128,Implement destroy() method for graceful shutdown of MetricsStreamServlet,041f116e61934cdd7acb886765b50da86ec135e2,1,
MDExOlB1bGxSZXF1ZXN0NDgwMjgwNA==,130,Mechanism for Auditing Network Access Not Isolated by Hystrix,0e505e0f53136e5d5010ec6b1539be8f25ebcf5d,8,
MDExOlB1bGxSZXF1ZXN0NDkwMDUwOQ==,133,Fix NoSuchElementException in Hystrix.endCurrentThreadExecutingCommand,c7e09e3cf765e84274dc74c0a3d2ef051ebe2430,1,
MDExOlB1bGxSZXF1ZXN0NDkzNTk1Mw==,135,Add `with-context` macro for conviently wrapping collapsers in thier own context,f94c9294da08ebec03998b9a2daf3e566ef526f6,2,
MDExOlB1bGxSZXF1ZXN0NDk2Mzc2OQ==,136,Fixed the mock stream,3f498a963e0a56773a9f27d19d35514698c60747,1,
MDExOlB1bGxSZXF1ZXN0NDk5MTAwNw==,137,Limit scope of CurrentThreadExecutingCommand,ffb3a9c9ea27d44a62b851e9721165db2c2a3dc0,1,
MDExOlB1bGxSZXF1ZXN0NTAxNTk3Ng==,138,Add intellij idea and eclipse build config,5526d6decf8867d426ab980f47bc1d00f48e369d,6,
MDExOlB1bGxSZXF1ZXN0NTAyMTQ0MA==,139,Fixed incorrect thread pool rate calculations in dashboard,f4aff4478633b44d1de94dbdd242194b0e36f81a,1,
MDExOlB1bGxSZXF1ZXN0NTYxMzExNQ==,141,Update clojuresque and remove test shutdown hack.,921287bb06e80747b52e9ca0a6c2cad5e16382d6,2,
MDExOlB1bGxSZXF1ZXN0NTc3MTQ5OQ==,142,Change IDEA config to use COMPILE instead of PROVIDED,1641e7eb0faf1faf8b167f0a3a38af0ad625a0d3,9,
MDExOlB1bGxSZXF1ZXN0Njc1NjM3Nw==,149,Allow getFallback to query failure states,0d1bc6390cfc01652f0d5464cd4f29e0e9eac1fd,1,
MDExOlB1bGxSZXF1ZXN0Njc4MjExMQ==,151,Version 1.3 - RxJava Observable Integration,48f9f284908637ef0abc22f7a4a4e1cd96f041c8,18,
MDExOlB1bGxSZXF1ZXN0Njg1MTQ3Ng==,152,escape meta-characters to fix dashboard,fc7c7b4397e6bd6d688039550d1b88d2660e51d8,4,
MDExOlB1bGxSZXF1ZXN0NzA1ODM3Mg==,155,Reset Hystrix after tests have run.,5d1193a5890bffc17d9c77c9deb8638b291e26e4,1,
MDExOlB1bGxSZXF1ZXN0NzA1ODM3NA==,156,Improve hystrix-clj docs.,e6cf60e897aa5bcc9ac6d2065a9bc5598fe73c0a,1,
MDExOlB1bGxSZXF1ZXN0NzE5OTUwNA==,158,Expose current HystrixCommand to fns,4ec43afbf22e5a2e46d9448558e2b06db7b8a139,2,
MDExOlB1bGxSZXF1ZXN0NzIwODcyMA==,159,Merge Gradle template,a2abe783d9add3f441c96daa2de9e3729db5964a,11,
MDExOlB1bGxSZXF1ZXN0NzI3NDQzNQ==,162,Fix regex so it includes more than one digit,1625c08360214d26f341c6b1fa4a9b70bb6a1f9b,1,
MDExOlB1bGxSZXF1ZXN0NzMzMzQwMA==,163,Upgrade to RxJava 0.10.0,d653527461bde6d922e1ee2756dea04921ece488,3,
MDExOlB1bGxSZXF1ZXN0NzM0MzEzMg==,164,Support FireAndForget Collapsed Commands,344c0c8c31b9e68fa095779a3d1d2f473955b479,2,
MDExOlB1bGxSZXF1ZXN0NzM0MzQ5Mw==,165,More specific assertion on fireAndForget error,f12a1d27d4d163772fc94d25cc9e57cff2ef0061,1,
MDExOlB1bGxSZXF1ZXN0NzM2MjQ1Nw==,168,Another Void response type unit test for collapser,95f2559bef96b23c0f9d9d848202bf5265a95616,1,
MDExOlB1bGxSZXF1ZXN0NzM2ODQ5OQ==,169,Add RxJava Observable example,10de03dc35fb66e223a225555a5218dd0d6f548c,1,
MDExOlB1bGxSZXF1ZXN0NzM3NTI4OA==,170,Add rx support to hystrix-clj.,588fb416ac2d7e9d6fa07beee4e23af28af8b8fd,2,
MDExOlB1bGxSZXF1ZXN0Nzc0MTUxMQ==,173,Fix Exception vs Throwable typo,632b16a9b1ef89a3e80be6821a3565d84c1c00b1,1,
MDExOlB1bGxSZXF1ZXN0ODE2ODM4Mw==,177,Update Hystrix for breaking changes in RxJava 0.12,a6c4be731eb5f756a24c3c52fa6154fa264cfa44,5,
MDExOlB1bGxSZXF1ZXN0ODI2ODUxMQ==,179,RxJava 0.13,843cc9306e7f179daa04194244edfd0fbf6223df,4,
MDExOlB1bGxSZXF1ZXN0ODU5NjgxOQ==,181,[hystrix-contrib/hystrix-clj] Making Command keys quantified by namespaces.,d51d7e304a4149edc6b57a09b0afe424b05163fa,2,
MDExOlB1bGxSZXF1ZXN0ODYxMzMzNw==,182,Removing unused Legend component latent. Removed from html templates/css,597a81be9c0f73a77d783686551544048f3dc1ac,4,
MDExOlB1bGxSZXF1ZXN0ODY0MTc4Mg==,183,Bugfix to HystrixBadRequestException handling,878d581ae2a42b71f6fdd2b41df3ead1f53eec2b,1,
MDExOlB1bGxSZXF1ZXN0ODY1MTE1MQ==,184,BugFix: queue() BadRequestException Handling on Cached Response,bfd614bbc9eb00262c27fe35a9c032f1729828b4,1,
MDExOlB1bGxSZXF1ZXN0ODY1MTU4MQ==,185,BugFix: Observable.observeOn Scheduler Lost RequestContext,1e6da8cd6b799b17c59ec9ba6b1895b430764bd4,4,
MDExOlB1bGxSZXF1ZXN0ODc1MzExNw==,189,BugFix: Race condition between run() and timeout,5aa288735d616149de02dbf1ab02eb5ceecf3de0,1,
MDExOlB1bGxSZXF1ZXN0ODc1MzU3Mg==,190,BugFix: ConcurrencyStrategy.wrapCallable was not being used on callbacks,2412993d8bb6c751928af9c9d04add312bb153ae,3,
MDExOlB1bGxSZXF1ZXN0OTYxNzI1Ng==,194,Do not overwrite user thread duration in case of timeouts,851d96b7d8166a44dad6ed9ccc3bbb2e274a90c4,1,
MDExOlB1bGxSZXF1ZXN0MTE4MjIwMjI=,203,Made HystrixTimer initialization thread-safe,fcb927f9e4843256986ee9eee4236f73d9efc237,1,
MDExOlB1bGxSZXF1ZXN0MTIyMzExNTg=,209,Hystrix 1.4 - Async/Non-Blocking [Preview],06cc85510cd6deaa8334801f3cd2a9bad08bae92,52,
MDExOlB1bGxSZXF1ZXN0MTI3MzI1MjE=,211,Update Javassist version to 3.18.1-GA,5927247c30be298fb268fe42aa0167d853b1bc7b,1,
MDExOlB1bGxSZXF1ZXN0MTMyMzAzNDE=,214,Context Wrapping,a29a8c815310a7b70084114546949d6457de98e3,5,
MDExOlB1bGxSZXF1ZXN0MTMyNTkyMjA=,216,hystrix-javanica: initial commit,09eaea8bcfe7158cff45aaede8193cb2f41ab2c8,46,
MDExOlB1bGxSZXF1ZXN0MTM0MDYyNjI=,218,Hystrix 1.4 - Async/Non-Blocking,650d446d0f4dfa1fbbc85609948ccf2d0ac6bdc5,53,
MDExOlB1bGxSZXF1ZXN0MTM0MDY0OTQ=,219,Restore HystrixContext* Constructors without ConcurrencyStrategy,88e3883b2f1af8fa95c9fa2e13c2ba6dcc983a04,3,
MDExOlB1bGxSZXF1ZXN0MTM1Mzg2NzQ=,221,RxJava 0.17.1,ad16cd03d5954c6710be96e2302ba1699ecdfb2c,1,
MDExOlB1bGxSZXF1ZXN0MTM4NzcyMTk=,229,Added support for Request Cache and Reactive Execution,66fdcd6d02753110772ce92d7569d36b677a78c2,55,
MDExOlB1bGxSZXF1ZXN0MTQyMDk1MTg=,238,Fix for Semaphore vs Thread Isolation Bug,04c19705299ca4e1fe4a0de65f2283c0f736f5b6,4,
MDExOlB1bGxSZXF1ZXN0MTQ2OTU2Mjg=,242,Fix for issue 241 (Cleaner error propagation in hystrix javanica),93c6f029e573fa1e4f920b2406ba9fead0f5f44c,3,
MDExOlB1bGxSZXF1ZXN0MTQ3MzQ4ODc=,243,Update servo to 0.6,2af7a152335843d1c9fb63a09bf31f78359a1aa1,2,
MDExOlB1bGxSZXF1ZXN0MTUwNDI3NjY=,245,HystrixObservableCollapser,e5429cece9502466afdc7c5cb28ab55dacb141e1,6,
MDExOlB1bGxSZXF1ZXN0MTUxOTIyNjU=,249,Tripped CircuitBreaker Wouldn't Close Under Contention,9ed374dc196c1be1c9c5b6dfeb2ed38083d38027,2,
MDExOlB1bGxSZXF1ZXN0MTUxOTI1MjE=,250,Tripped CircuitBreaker Wouldn't Close Under Contention,c9f5c079bbf52fc147be81aa19e9d3717f449ea3,3,
MDExOlB1bGxSZXF1ZXN0MTU1MjQ2NTM=,262,Compilation fixes,b7fbb09b7f2307489afa6210a361016414b24ec1,2,
MDExOlB1bGxSZXF1ZXN0MTYwMjgzMjY=,264,"defer the Creation of ISE, to when an exception needs to be created",8a5689403bdbf3ea20d8a240f984b722258f81d9,2,
MDExOlB1bGxSZXF1ZXN0MTYwODIzMjk=,265,Update README.md,31ba7b26dabd6619f72cb6b84f7f076b0c515b5a,1,
MDExOlB1bGxSZXF1ZXN0MTc4OTA4ODM=,281,Codahale Metrics Filter configurable with Archaius,ace64940d5d3cd5ec8512202d9c67b1f6b77a361,3,
MDExOlB1bGxSZXF1ZXN0MTgxODQ5ODk=,283,Hystrix metrics streaming module for RxNetty.,5a720a3feb8eebebca3dbe4d5c2bed9435d022fb,6,
MDExOlB1bGxSZXF1ZXN0MTg5MDY5ODA=,288,Optimize object allocation for the string representation of executed com...,45ce8e970923558bd33977b4a5868a02c494e965,1,
MDExOlB1bGxSZXF1ZXN0MTkxNjA2MTE=,291,String optimization for HystrixRequestLog,cd18881678c122fbc03ad5ac63dbffe6c9c98bbf,1,
MDExOlB1bGxSZXF1ZXN0MTk0OTMxMDQ=,292,Remove surplus closing curly brackets at end of file,7658ccc2aab51e5bf17b8510142fd546164a69df,1,
MDExOlB1bGxSZXF1ZXN0MTk1NjI5NTE=,293,Internalize internet dependencies from hystrix dashboard,4784a14b5c3a5f524b6b57bd11cb93a9959a2889,6,
MDExOlB1bGxSZXF1ZXN0MTk1NjU4MDM=,294,Stabilize randomly failing tests,bf5b6f617d5e4a4091a7b490f3a98318d17f3691,1,
MDExOlB1bGxSZXF1ZXN0MjAzOTkxMjc=,296,Fix Premature Unsubscribe Bug,f5c1de217ec65d84068825b9cf9de324c418900e,1,
MDExOlB1bGxSZXF1ZXN0MjA2ODkwODE=,305,Removing deprecated RxJava usage,198f8189480d0393244a52256dba3a2745b90a53,9,
MDExOlB1bGxSZXF1ZXN0MjEzODI5NjQ=,314,RxJava 0.20 and Remove Deprecated Usage,4451bcf2095a4f09e5dd366b79b242b5bff0bb32,14,
MDExOlB1bGxSZXF1ZXN0MjE1Mjg5MzI=,316,Add support for execution.isolation.semaphore.timeoutInMilliseconds,868f1555d8ff5ede29feefbdf686b42ce5c8e977,1,
MDExOlB1bGxSZXF1ZXN0MjE3NTM5MjE=,318,HystrixAsyncCommand and HystrixObservableCommand,637150748c8f2b2585d35b1aaedef268b6dbb20a,41,
MDExOlB1bGxSZXF1ZXN0MjI5NjQ4NzI=,326,Added supports for setting threadPoolProperties through @HystrixCommand annotation,e22be6c18bdc2fd8620075a37af86ec56ccbcd4f,6,
MDExOlB1bGxSZXF1ZXN0MjMyMDExMzY=,329,allowing configuration of threadPoolProperties through @HystrixCommand annontation,d0bef594bec1b8346adc812f6b9dd936a533b5b4,6,
MDExOlB1bGxSZXF1ZXN0MjM4NDE5ODI=,336,Dashboard: custom authorization header ,9ed01db7b2b42d6181a7b8bd3bd3c51c304cb5d2,3,
MDExOlB1bGxSZXF1ZXN0MjQxNDEwNDU=,339,getRollingCountThreadsExecuted() always returns 0 in master,d691e5088bcf1bc2ff37828ed7daef5659b570be,2,
MDExOlB1bGxSZXF1ZXN0MjQ3MTI4NzQ=,344,Upgrade to Gradle 1.12,1d5acc18ff7e3b521c1fa76fa05b5db7afcf6bfc,2,
MDExOlB1bGxSZXF1ZXN0MjUxNjkyNjE=,348,1.3.x Allow for @HystrixCommand to be used on parameterized return type,c1cfb54f05762aa68560c320ad76a6f666bde907,3,
MDExOlB1bGxSZXF1ZXN0MjYwNDg5ODQ=,358,Fixed Clojure unit tests that failed with RxJava 1.0,c865387d70a7804ff37635f720492d22b8bcdf52,2,
MDExOlB1bGxSZXF1ZXN0MjYwOTc2Nzk=,361,Race condition exists when constructing a HystrixThreadPool where the Th...,23fb2ba2838090d7e4539a5150b9e0c28ba74e14,6,
MDExOlB1bGxSZXF1ZXN0MjYwOTg3MDM=,362,s/toBlockingObservable/toBlocking in hystrix-rxnetty-metrics-stream,fb96058190f9abbe71ee34ec72ebee9223aaec4b,1,
MDExOlB1bGxSZXF1ZXN0MjYxMDEwMDI=,364,Upgrade Servo to 0.7.5,63963c9587c148954a83e6cb8f2c6447565af0f0,1,
MDExOlB1bGxSZXF1ZXN0MjYxNjc0MTI=,366,Added support to get command start time in Nanos,2d4c9f50ef307f1b8ebd34d66378d374d674bb45,2,
MDExOlB1bGxSZXF1ZXN0MjYxOTE4OTM=,367,Added thread pool metrics back to execution flow,9e41018828a48193479918d6c1cbd51e8c713100,2,
MDExOlB1bGxSZXF1ZXN0MjYyMDA1MTE=,369,Add Basic Auth to Hystrix Dash (Manual Merge of #336),bd6e477eb5443147b70d32785b9e4eb36ce4e65c,3,
MDExOlB1bGxSZXF1ZXN0MjYyNzcxOTE=,370,Add Javanica back - tests passing again,6325831fdebd8fe0380825b710675cc0dcd7e8e8,1,
MDExOlB1bGxSZXF1ZXN0MjYyNzgwNDE=,371,"defer the Creation of ISE, to when an exception needs to be created (Manual merge of #264)",97f6a994877932b464db421182d5dbd36e78740f,2,
MDExOlB1bGxSZXF1ZXN0MjYyODUyODc=,374,Change RequestBatch logging from ERROR to DEBUG,9e0bf8abb7fcd30304235901535d5a5b381bb326,1,
MDExOlB1bGxSZXF1ZXN0MjY2MTc5NDY=,378,Unit tests for HystrixCommandExecutionHooks (Manual merge of #327),f345feb839118f2bb7e305460a99c769a337f634,3,
MDExOlB1bGxSZXF1ZXN0MjY5MjU0MDE=,447,Fixed HystrixThreadPool to always return true for isQueueSpaceAvailable() when size = 0 (the SynchronousQueue case),71f39a8ed56368a6db26b658c3b412196dfd0b21,2,
MDExOlB1bGxSZXF1ZXN0MjY5MzA1MDI=,449,Move thread completion to end of chain,6d211d37b57d662546fc03236fcdaa612736c77a,3,
MDExOlB1bGxSZXF1ZXN0MjY5MzYxNzg=,452,Add the capability to reset HystrixPlugins and make Hystrix.reset() invoke it,8ff0541dcaa88d1803b4d391abc6c6e5d94bbbbd,2,
MDExOlB1bGxSZXF1ZXN0MjY5Mzk4MTE=,454,Add more unit tests for HystrixRequestLog to HystrixObservableCommandTest,6e53e4441bab536521b82f2f2eeed49004724c91,1,
MDExOlB1bGxSZXF1ZXN0MjcwMDc1OTY=,457,Fixing the resettability of HystrixMetricsPublisherFactory,da62eeb72544c73bc7f445b23ebda225eb52a85c,6,
MDExOlB1bGxSZXF1ZXN0MjcwNTI5NTg=,465,Handle an error during construction of a MetricsPoller more gracefully,e1d4f8d1d659e3bc8bea917c787cd460dd3abefd,1,
MDExOlB1bGxSZXF1ZXN0MjcwNzI0NDE=,466,Add more comprehensive set of unit tests for HystrixCommand and HystrixObservableCommand,c44a2302c118d6474a3d0701ea4fee33b69caec0,3,
MDExOlB1bGxSZXF1ZXN0MjcxMjAyODc=,469,Build changes to nebula.netflixoss,da53c80b9a0075e518fc52cf356193231ddc8ab8,27,
MDExOlB1bGxSZXF1ZXN0MjcxNjAxNjg=,489,Iss380 javanica cache,de0019f0c8b5793dd8d5073527473834b98e3d1c,32,
MDExOlB1bGxSZXF1ZXN0MjczMjU0MzM=,507,Fixed Clojure unit tests that failed with RxJava 1.0 (Backport from master),598c8005b0320792c90dd1e5c08b026e102f8522,2,
MDExOlB1bGxSZXF1ZXN0MjczMjU5MjI=,508,Backport of #327,ed35c6539a7ba47de80036e2b34bb9761bf52a01,2,
MDExOlB1bGxSZXF1ZXN0Mjc1MjY5NDM=,520,Add comprehensive hook tests,86e9a2534765be36424c0b4b2181e1b02014cb51,1,
MDExOlB1bGxSZXF1ZXN0Mjc1ODg1MzM=,524,Change calls from getExecutedCommands() to getAllExecutedCommands(),31a5ea37d90fead290ed7e870da9da8b20d7ad4d,8,
MDExOlB1bGxSZXF1ZXN0Mjc2MzUzNjA=,526,Port of #520 to master,4e33852469f89da17d8ad24a69bc3e8f5cc50d9e,5,
MDExOlB1bGxSZXF1ZXN0Mjc2MzY5NDE=,527,Creating a synthetic exception in the semaphore execution and short-circuited case,755552b8cb62fec1dd27397b7d6163bca7d02931,3,
MDExOlB1bGxSZXF1ZXN0Mjc2Mzc0NTQ=,528,Creating a synthetic exception in the semaphore execution and short-circuited case,a9db29636127a73d82a38921312a8e29ee8a8fd2,1,
